INV,INVOICE,C/CODE,CUSTOMER  NAME,CUSTOMER ADDRESS,ITEM,ITEMS NAME,CTN RATE,QUANTITY,,T/O,NET VALUE
998,17-Jan-22,2369,SHABIR G/S,FAQERA ABAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
999,17-Jan-22,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
999,17-Jan-22,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1000,17-Jan-22,2391,SEVEN SUPER STORE,WARSAK ROAD,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1000,17-Jan-22,2391,SEVEN SUPER STORE,WARSAK ROAD,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1001,17-Jan-22,2056,PESHAWRI G/S,Warsak Road,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1001,17-Jan-22,2056,PESHAWRI G/S,Warsak Road,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1002,17-Jan-22,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500
1003,17-Jan-22,2019,MANSOOR G/S,Defence Market,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1003,17-Jan-22,2019,MANSOOR G/S,Defence Market,1760,DEEN'S MOZARELLA 200GM,24635,0,4,0,1516
1003,17-Jan-22,2019,MANSOOR G/S,Defence Market,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
1004,17-Jan-22,2343,BANGASH FOODS,TARU JABA,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500
1004,17-Jan-22,2343,BANGASH FOODS,TARU JABA,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030
1005,17-Jan-22,9373,BANGASH G/S,DEFENCE,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1005,17-Jan-22,9373,BANGASH G/S,DEFENCE,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
1006,17-Jan-22,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500
1006,17-Jan-22,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,264,6090
1006,17-Jan-22,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1772,DEEN SLICE CHEESE 1 KG,15840,0,1,0,990
1007,17-Jan-22,9420,QUETA CHAYE SHAYE,SHER KHAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030
1008,17-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,536,2644
1008,17-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,480,3756
1009,17-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1009,17-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060
1010,18-Jan-22,9336,LALAZAR G/S,LALAZAR MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1010,18-Jan-22,9336,LALAZAR G/S,LALAZAR MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
1011,18-Jan-22,2352,SADEEQ GENERAL STORE,JAMAL UD DIN MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,4,0,1364
1011,18-Jan-22,2352,SADEEQ GENERAL STORE,JAMAL UD DIN MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,4,0,1516
1011,18-Jan-22,2352,SADEEQ GENERAL STORE,JAMAL UD DIN MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,0,1296
1012,18-Jan-22,9964,MEHAK,JAMALUDIN AFGHANI MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1012,18-Jan-22,9964,MEHAK,JAMALUDIN AFGHANI MARKET,1761,DEEN'S MOZARELLA 400GM,25740,0,2,0,1430
1013,18-Jan-22,2123,INSAF SUPER STORE,MUHAMDZAI MARKET HAYATBAD,1760,DEEN'S MOZARELLA 200GM,24635,0,3,0,1137
1014,18-Jan-22,8898,SS SUPER STORE,COL SHER KHAN MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341
1014,18-Jan-22,8898,SS SUPER STORE,COL SHER KHAN MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
1015,18-Jan-22,2015,AD STORE,Colonel Sher Khan Market,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,0,1944
1016,18-Jan-22,2014,LALAZAR G/S,Bangash Market,1760,DEEN'S MOZARELLA 200GM,24635,0,3,0,1137
1016,18-Jan-22,2014,LALAZAR G/S,Bangash Market,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,3,0,1221
1017,18-Jan-22,9306,DIL PASAND,BANGHASH MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,3,0,1137
1017,18-Jan-22,9306,DIL PASAND,BANGHASH MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
1018,18-Jan-22,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341
1018,18-Jan-22,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,1,0,379
1019,18-Jan-22,2023,ARYANA S/S,Nawab Market,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,0,1296
1020,18-Jan-22,2206,INSAF SUPER STORE,NAWAB MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341
1020,18-Jan-22,2206,INSAF SUPER STORE,NAWAB MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,1,0,407
1020,18-Jan-22,2206,INSAF SUPER STORE,NAWAB MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
1021,18-Jan-22,9921,RORYAN,FOOD STREET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341
1021,18-Jan-22,9921,RORYAN,FOOD STREET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,0,1296
1022,18-Jan-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1022,18-Jan-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1760,DEEN'S MOZARELLA 200GM,24635,0,4,158,1358
1022,18-Jan-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972
1023,18-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,536,2644
1023,18-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,480,3756
1024,19-Jan-22,9030,CAFE 24,RASHAQAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,1,0,900,15000
1024,19-Jan-22,9030,CAFE 24,RASHAQAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,5,440,10150
1025,19-Jan-22,2034,ALYANZ SUPER STORE,Askari 6,1760,DEEN'S MOZARELLA 200GM,24635,0,6,68,2206
1025,19-Jan-22,2034,ALYANZ SUPER STORE,Askari 6,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,58,1886
1026,19-Jan-22,2046,TAJAMUL G/S,University Town,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,0,1944
1027,19-Jan-22,9965,RAINBOW STORE,TOWN,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1027,19-Jan-22,9965,RAINBOW STORE,TOWN,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1027,19-Jan-22,9965,RAINBOW STORE,TOWN,1763,DEEN'S SLICE CHEESE 200GM,25920,0,1,0,324
1028,19-Jan-22,2043,GUL SUPER STORE,University Town,1758,DEEN'S CHEDDAR 200GM,22165,0,2,34,648
1028,19-Jan-22,2043,GUL SUPER STORE,University Town,1760,DEEN'S MOZARELLA 200GM,24635,0,6,113,2161
1028,19-Jan-22,2043,GUL SUPER STORE,University Town,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,97,1847
1029,19-Jan-22,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972
1030,19-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,480,2700
1030,19-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,536,3700
1031,19-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1031,19-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060
1032,20-Jan-22,8948,SHAMA G/S,HAYATABAD,1760,DEEN'S MOZARELLA 200GM,24635,0,4,0,1516
1032,20-Jan-22,8948,SHAMA G/S,HAYATABAD,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,4,0,1628
1032,20-Jan-22,8948,SHAMA G/S,HAYATABAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,1,0,324
1033,20-Jan-22,2353,AJMAL GENERAL STORE,BILAL MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,3,0,1221
1034,20-Jan-22,6544,CHATRAL,CAMPUS,1758,DEEN'S CHEDDAR 200GM,22165,0,6,0,2046
1034,20-Jan-22,6544,CHATRAL,CAMPUS,1760,DEEN'S MOZARELLA 200GM,24635,0,6,0,2274
1035,20-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,536,2644
1035,20-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,480,3756
1036,20-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1036,20-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060
1037,21-Jan-22,3464,DAY & NIGHT,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341
1037,21-Jan-22,3464,DAY & NIGHT,OLD BARA ROAD,1760,DEEN'S MOZARELLA 200GM,24635,0,1,0,379
1037,21-Jan-22,3464,DAY & NIGHT,OLD BARA ROAD,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814
1037,21-Jan-22,3464,DAY & NIGHT,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972
1038,21-Jan-22,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972
1039,21-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,536,2644
1039,21-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,480,3756
1040,21-Jan-22,9557,SHAHZAD G/S,,1772,DEEN SLICE CHEESE 1 KG,15840,0,1,90,900
1041,22-Jan-22,6544,CHATRAL,CAMPUS,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1041,22-Jan-22,6544,CHATRAL,CAMPUS,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1041,22-Jan-22,6544,CHATRAL,CAMPUS,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814
1041,22-Jan-22,6544,CHATRAL,CAMPUS,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
1042,22-Jan-22,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1042,22-Jan-22,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1042,22-Jan-22,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1772,DEEN SLICE CHEESE 1 KG,15840,0,1,0,990
1043,22-Jan-22,3467,IQRA SWEET & BAKERS,CAMPUS,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1043,22-Jan-22,3467,IQRA SWEET & BAKERS,CAMPUS,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814
1044,22-Jan-22,8939,HILAL FOOD,SADAR,1772,DEEN SLICE CHEESE 1 KG,15840,0,3,90,2880
1045,22-Jan-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,24635,0,3,0,1137
1045,22-Jan-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,72,1224
1046,22-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,480,2700
1046,22-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,536,3700
1047,22-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,4,360,6000
1047,22-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,4,352,8120
1048,22-Jan-22,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500
1048,22-Jan-22,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,264,6090
1049,22-Jan-22,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,2,0,1800,30000
1050,22-Jan-22,2287,DANIYAL,,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500
1050,22-Jan-22,2287,DANIYAL,,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030
1051,24-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1051,24-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060
1052,24-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,536,2644
1052,24-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,480,3756
1053,25-Jan-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341
1053,25-Jan-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,106,708
1053,25-Jan-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972
1054,25-Jan-22,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341
1054,25-Jan-22,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1054,25-Jan-22,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814
1054,25-Jan-22,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
1055,25-Jan-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,3,0,1023
1055,25-Jan-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,3,0,1137
1055,25-Jan-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972
1056,25-Jan-22,2023,ARYANA S/S,Nawab Market,1760,DEEN'S MOZARELLA 200GM,24635,0,6,0,2274
1056,25-Jan-22,2023,ARYANA S/S,Nawab Market,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,6,0,2442
1057,25-Jan-22,3406,NAWAB GENERAL STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,1,0,379
1057,25-Jan-22,3406,NAWAB GENERAL STORE,NAWAB MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,1,0,407
1057,25-Jan-22,3406,NAWAB GENERAL STORE,NAWAB MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,1,0,324
1058,25-Jan-22,2223,KHATTAK STORE,NAWAB MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1058,25-Jan-22,2223,KHATTAK STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1058,25-Jan-22,2223,KHATTAK STORE,NAWAB MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814
1058,25-Jan-22,2223,KHATTAK STORE,NAWAB MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
1059,25-Jan-22,9952,WALL GREEN,FOOD STREET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341
1059,25-Jan-22,9952,WALL GREEN,FOOD STREET,1760,DEEN'S MOZARELLA 200GM,24635,0,1,0,379
1059,25-Jan-22,9952,WALL GREEN,FOOD STREET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,1,0,407
1059,25-Jan-22,9952,WALL GREEN,FOOD STREET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,1,0,324
1060,25-Jan-22,9921,RORYAN,FOOD STREET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,0,1296
1061,25-Jan-22,9415,ASAD G/S,BANGASH MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
1062,25-Jan-22,9306,DIL PASAND,BANGHASH MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1062,25-Jan-22,9306,DIL PASAND,BANGHASH MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,3,0,1137
1062,25-Jan-22,9306,DIL PASAND,BANGHASH MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
1063,25-Jan-22,9453,FAISAL G/S,LAL ZAR MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1063,25-Jan-22,9453,FAISAL G/S,LAL ZAR MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,1,0,407
1064,25-Jan-22,9336,LALAZAR G/S,LALAZAR MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,3,0,1023
1064,25-Jan-22,9336,LALAZAR G/S,LALAZAR MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,3,0,1137
1065,25-Jan-22,9964,MEHAK,JAMALUDIN AFGHANI MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1065,25-Jan-22,9964,MEHAK,JAMALUDIN AFGHANI MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1066,25-Jan-22,2123,INSAF SUPER STORE,MUHAMDZAI MARKET HAYATBAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,1,0,324
1067,25-Jan-22,2161,SAMI GENERAL STORE,JAMAL UD DIN MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,1,0,407
1067,25-Jan-22,2161,SAMI GENERAL STORE,JAMAL UD DIN MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,1,0,379
1068,25-Jan-22,2117,SHAH SUPER STORE,ZAHID MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,4,0,1364
1068,25-Jan-22,2117,SHAH SUPER STORE,ZAHID MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,4,0,1516
1068,25-Jan-22,2117,SHAH SUPER STORE,ZAHID MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,4,0,1628
1068,25-Jan-22,2117,SHAH SUPER STORE,ZAHID MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,0,1296
1069,25-Jan-22,3399,MARINA FAST FOOD,skha koat,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500
1069,25-Jan-22,3399,MARINA FAST FOOD,skha koat,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030
1070,25-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,536,2644
1070,25-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,480,3756
1071,25-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1071,25-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060
1072,26-Jan-22,2085,JAN'S PHARMACY,,1760,DEEN'S MOZARELLA 200GM,24635,0,3,0,1137
1072,26-Jan-22,2085,JAN'S PHARMACY,,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972
1073,26-Jan-22,2100,MR MART,NASIR BAGH ROAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,0,1944
1074,26-Jan-22,2171,ASKARI 6,NASIR BAGH ROAD,1758,DEEN'S CHEDDAR 200GM,22165,0,3,30,993
1074,26-Jan-22,2171,ASKARI 6,NASIR BAGH ROAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,29,943
1075,26-Jan-22,2043,GUL SUPER STORE,University Town,1758,DEEN'S CHEDDAR 200GM,22165,0,3,0,1023
1075,26-Jan-22,2043,GUL SUPER STORE,University Town,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,3,209,1012
1075,26-Jan-22,2043,GUL SUPER STORE,University Town,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,0,1944
1076,26-Jan-22,2380,NOOR BAKER'S,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,22165,0,3,0,1023
1076,26-Jan-22,2380,NOOR BAKER'S,OLD BARA ROAD,1760,DEEN'S MOZARELLA 200GM,24635,0,3,0,1137
1077,26-Jan-22,9338,UNITED G/S 0349.5162920,IBRAHIMI MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,3,0,1023
1077,26-Jan-22,9338,UNITED G/S 0349.5162920,IBRAHIMI MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814
1077,26-Jan-22,9338,UNITED G/S 0349.5162920,IBRAHIMI MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
1077,26-Jan-22,9338,UNITED G/S 0349.5162920,IBRAHIMI MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500
1078,26-Jan-22,2046,TAJAMUL G/S,University Town,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,0,1944
1079,26-Jan-22,9953,SULTAN & BROTHER,MARDAN,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030
1080,26-Jan-22,9358,EAT ZILLLA,IBRAHIMI  MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500
1080,26-Jan-22,9358,EAT ZILLLA,IBRAHIMI  MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030
1081,26-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000
1081,26-Jan-22,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060
1082,27-Jan-22,2136,MOHMAND G/S,SUPER MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682
1082,27-Jan-22,2136,MOHMAND G/S,SUPER MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1082,27-Jan-22,2136,MOHMAND G/S,SUPER MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814
1083,27-Jan-22,2007,FAISAL STORE,Yousaf Zai Market,1758,DEEN'S CHEDDAR 200GM,22165,0,6,61,1985
1083,27-Jan-22,2007,FAISAL STORE,Yousaf Zai Market,1760,DEEN'S MOZARELLA 200GM,24635,0,6,68,2206
1083,27-Jan-22,2007,FAISAL STORE,Yousaf Zai Market,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,58,1886
1084,27-Jan-22,2009,HIDAYAT G/S,Rohela Market,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1084,27-Jan-22,2009,HIDAYAT G/S,Rohela Market,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814
1084,27-Jan-22,2009,HIDAYAT G/S,Rohela Market,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648
1085,27-Jan-22,2122,ADNAN G/S,M ZAI MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,0,1944
1086,27-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,536,2644
1086,27-Jan-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,480,3756
1087,28-Jan-22,2190,RAFAY FAMILY MART,swati phattak,1772,DEEN SLICE CHEESE 1 KG,15840,0,1,30,960
1088,28-Jan-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1758,DEEN'S CHEDDAR 200GM,22165,0,4,0,1364
1088,28-Jan-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758
1088,28-Jan-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,4,0,1628
1088,28-Jan-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1763,DEEN'S SLICE CHEESE 200GM,25920,0,1,0,324
1089,28-Jan-22,3483,PICK IN SAVE,KHYBER SUPER MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,8,0,2728
1089,28-Jan-22,3483,PICK IN SAVE,KHYBER SUPER MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,8,0,3032
1089,28-Jan-22,3483,PICK IN SAVE,KHYBER SUPER MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,6,0,2442
