No,Date,C/code,Customer_name,Customer_address,Item_code,Product_name,Orignal_price,CTN,PCS,Total_discount,Discount_price,PCS_in_CTN,Price_per_PCS,Discount_per_piece,Month,Price Range,Has_Discount
219,2021-10-07,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925.0,75.0,10,Low,1
220,2021-10-08,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620,72,279.8611111111111,0.0,10,Low,0
220,2021-10-08,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,1,0,370,72,334.02777777777777,0.0,10,Low,0
221,2021-10-08,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1758,DEEN'S CHEDDAR 200GM,20150,0,1,0,310,72,279.8611111111111,0.0,10,Low,0
221,2021-10-08,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,1,0,370,72,334.02777777777777,0.0,10,Low,0
222,2021-10-08,8942,JANI COUN,SADAR,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,1,10,750,18500,10,1925.0,75.0,10,Low,1
222,2021-10-08,8942,JANI COUN,SADAR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,1,10,1000,13500,10,1450.0,100.0,10,Low,1
223,2021-10-08,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450.0,100.0,10,Low,1
223,2021-10-08,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925.0,75.0,10,Low,1
224,2021-10-09,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,5,375,9250,10,1925.0,75.0,10,Low,1
224,2021-10-09,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,5,500,6750,10,1450.0,100.0,10,Low,1
225,2021-10-09,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450.0,100.0,10,Low,1
225,2021-10-09,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925.0,75.0,10,Low,1
226,2021-10-11,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450.0,100.0,10,Low,1
226,2021-10-11,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925.0,75.0,10,Low,1
227,2021-10-11,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450.0,100.0,10,Low,1
227,2021-10-11,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925.0,75.0,10,Low,1
228,2021-10-11,9455,ASKARI CAFE,ASKARI 6,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450.0,100.0,10,Low,1
228,2021-10-11,9455,ASKARI CAFE,ASKARI 6,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,1,75,1850,10,1925.0,75.0,10,Low,1
229,2021-10-12,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925.0,75.0,10,Low,1
229,2021-10-12,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450.0,100.0,10,Low,1
230,2021-10-12,9931,CADIT COLLEGE SHERKHAN,SWABI,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,4,100,7600,10,1925.0,25.0,10,Low,1
231,2021-10-12,9929,I B TRDER,SWABI,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,30,777,10323,72,334.02777777777777,25.9,10,Low,1
232,2021-10-12,9953,SULTAN & BROTHER,MARDAN,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,1,10,1347,17903,10,1925.0,134.7,10,Low,1
233,2021-10-13,6544,CHATRAL,CAMPUS,1758,DEEN'S CHEDDAR 200GM,20150,0,4,0,1240,72,279.8611111111111,0.0,10,Low,0
233,2021-10-13,6544,CHATRAL,CAMPUS,1760,DEEN'S MOZARELLA 200GM,22425,0,4,0,1380,72,311.4583333333333,0.0,10,Low,0
234,2021-10-13,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1760,DEEN'S MOZARELLA 200GM,22425,0,4,0,1380,72,311.4583333333333,0.0,10,Low,0
234,2021-10-13,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590,80,295.0,0.0,10,Low,0
235,2021-10-13,2077,USAMA STORE,Gul Bahar,1760,DEEN'S MOZARELLA 200GM,22425,0,6,104,1966,72,311.4583333333333,17.333333333333332,10,Low,1
235,2021-10-13,2077,USAMA STORE,Gul Bahar,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,88,1682,80,295.0,14.666666666666666,10,Low,1
236,2021-10-13,2274,KHAWAJA GENERAL STORE,ASIA GATE,1758,DEEN'S CHEDDAR 200GM,20150,0,2,31,589,72,279.8611111111111,15.5,10,Low,1
236,2021-10-13,2274,KHAWAJA GENERAL STORE,ASIA GATE,1760,DEEN'S MOZARELLA 200GM,22425,0,3,51,984,72,311.4583333333333,17.0,10,Low,1
236,2021-10-13,2274,KHAWAJA GENERAL STORE,ASIA GATE,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,1,18,352,72,334.02777777777777,18.0,10,Low,1
236,2021-10-13,2274,KHAWAJA GENERAL STORE,ASIA GATE,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,44,841,80,295.0,14.666666666666666,10,Low,1
237,2021-10-13,6511,USMAN GENERAL STORE,FAQERA ABAD,1758,DEEN'S CHEDDAR 200GM,20150,0,6,55,1805,72,279.8611111111111,9.166666666666666,10,Low,1
237,2021-10-13,6511,USMAN GENERAL STORE,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,22425,0,8,82,2678,72,311.4583333333333,10.25,10,Low,1
238,2021-10-13,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1758,DEEN'S CHEDDAR 200GM,20150,0,3,46,884,72,279.8611111111111,15.333333333333334,10,Low,1
238,2021-10-13,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1760,DEEN'S MOZARELLA 200GM,22425,0,6,103,1967,72,311.4583333333333,17.166666666666668,10,Low,1
238,2021-10-13,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,6,111,2109,72,334.02777777777777,18.5,10,Low,1
238,2021-10-13,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,12,177,3363,80,295.0,14.75,10,Low,1
239,2021-10-13,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620,72,279.8611111111111,0.0,10,Low,0
239,2021-10-13,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690,72,311.4583333333333,0.0,10,Low,0
239,2021-10-13,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590,80,295.0,0.0,10,Low,0
240,2021-10-13,2369,SHABIR G/S,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690,72,311.4583333333333,0.0,10,Low,0
240,2021-10-13,2369,SHABIR G/S,FAQERA ABAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590,80,295.0,0.0,10,Low,0
241,2021-10-13,2056,PESHAWRI G/S,Warsak Road,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620,72,279.8611111111111,0.0,10,Low,0
241,2021-10-13,2056,PESHAWRI G/S,Warsak Road,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690,72,311.4583333333333,0.0,10,Low,0
241,2021-10-13,2056,PESHAWRI G/S,Warsak Road,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590,80,295.0,0.0,10,Low,0
242,2021-10-13,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450.0,100.0,10,Low,1
242,2021-10-13,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885,80,295.0,0.0,10,Low,0
242,2021-10-13,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,1,0,900,16,900.0,0.0,10,Low,0
243,2021-10-13,8982,ASIF NAWAZ,NOWSHERA,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690,72,311.4583333333333,0.0,10,Low,0
243,2021-10-13,8982,ASIF NAWAZ,NOWSHERA,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,1,0,370,72,334.02777777777777,0.0,10,Low,0
243,2021-10-13,8982,ASIF NAWAZ,NOWSHERA,1763,DEEN'S SLICE CHEESE 200GM,23600,0,1,0,295,80,295.0,0.0,10,Low,0
244,2021-10-13,2323,AZIZ TD,SITARA MARKET,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,6,180,5220,16,900.0,30.0,10,Low,1
245,2021-10-13,2232,MASOOD  G/S,SITARA MARKET,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,3,90,2610,16,900.0,30.0,10,Low,1
246,2021-10-13,9406,PARATHA HOUSE,SADAR,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,1,0,900,16,900.0,0.0,10,Low,0
247,2021-10-13,2063,QURESHI G/S,Saddar Cantt Peshawar,1760,DEEN'S MOZARELLA 200GM,22425,0,12,207,3933,72,311.4583333333333,17.25,10,Low,1
247,2021-10-13,2063,QURESHI G/S,Saddar Cantt Peshawar,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,88,1682,80,295.0,14.666666666666666,10,Low,1
248,2021-10-13,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1758,DEEN'S CHEDDAR 200GM,20150,0,4,62,1178,72,279.8611111111111,15.5,10,Low,1
248,2021-10-13,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,37,703,72,334.02777777777777,18.5,10,Low,1
248,2021-10-13,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,44,841,80,295.0,14.666666666666666,10,Low,1
249,2021-10-13,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690,72,311.4583333333333,0.0,10,Low,0
250,2021-10-13,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930,72,279.8611111111111,0.0,10,Low,0
250,2021-10-13,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,4,0,1380,72,311.4583333333333,0.0,10,Low,0
251,2021-10-13,2023,ARYANA S/S,Nawab Market,1758,DEEN'S CHEDDAR 200GM,20150,0,4,0,1240,72,279.8611111111111,0.0,10,Low,0
251,2021-10-13,2023,ARYANA S/S,Nawab Market,1760,DEEN'S MOZARELLA 200GM,22425,0,3,0,1035,72,311.4583333333333,0.0,10,Low,0
252,2021-10-13,2206,INSAF SUPER STORE,NAWAB MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590,80,295.0,0.0,10,Low,0
253,2021-10-13,2223,KHATTAK STORE,NAWAB MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620,72,279.8611111111111,0.0,10,Low,0
253,2021-10-13,2223,KHATTAK STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,1,0,345,72,311.4583333333333,0.0,10,Low,0
253,2021-10-13,2223,KHATTAK STORE,NAWAB MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,1,0,295,80,295.0,0.0,10,Low,0
254,2021-10-13,9415,ASAD G/S,BANGASH MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,1,0,310,72,279.8611111111111,0.0,10,Low,0
254,2021-10-13,9415,ASAD G/S,BANGASH MARKET,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740,72,334.02777777777777,0.0,10,Low,0
255,2021-10-13,2014,LALAZAR G/S,Bangash Market,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930,72,279.8611111111111,0.0,10,Low,0
255,2021-10-13,2014,LALAZAR G/S,Bangash Market,1760,DEEN'S MOZARELLA 200GM,22425,0,3,0,1035,72,311.4583333333333,0.0,10,Low,0
256,2021-10-13,9556,EASY MART,ZANGAL MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,1,0,310,72,279.8611111111111,0.0,10,Low,0
256,2021-10-13,9556,EASY MART,ZANGAL MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690,72,311.4583333333333,0.0,10,Low,0
256,2021-10-13,9556,EASY MART,ZANGAL MARKET,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,1,0,370,72,334.02777777777777,0.0,10,Low,0
256,2021-10-13,9556,EASY MART,ZANGAL MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,1,0,295,80,295.0,0.0,10,Low,0
257,2021-10-13,9392,FARHAN TR,NOTHIA KADEEM,1760,DEEN'S MOZARELLA 200GM,22425,0,12,289,3851,72,311.4583333333333,24.083333333333332,10,Low,1
257,2021-10-13,9392,FARHAN TR,NOTHIA KADEEM,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,1,25,345,72,334.02777777777777,25.0,10,Low,1
258,2021-10-13,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450.0,100.0,10,Low,1
258,2021-10-13,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925.0,75.0,10,Low,1
259,2021-10-13,9392,FARHAN TR,NOTHIA KADEEM,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,6,155,2065,72,334.02777777777777,25.833333333333332,10,Low,1
259,2021-10-13,9392,FARHAN TR,NOTHIA KADEEM,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,123,1647,80,295.0,20.5,10,Low,1
259,2021-10-13,9392,FARHAN TR,NOTHIA KADEEM,1758,DEEN'S CHEDDAR 200GM,20150,0,6,130,1730,72,279.8611111111111,21.666666666666668,10,Low,1
259,2021-10-13,9392,FARHAN TR,NOTHIA KADEEM,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,6,609,8091,10,1450.0,101.5,10,Low,1
260,2021-10-14,6544,CHATRAL,CAMPUS,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,1,75,1850,10,1925.0,75.0,10,Low,1
261,2021-10-14,2323,AZIZ TD,SITARA MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,4,400,5400,10,1450.0,100.0,10,Low,1
262,2021-10-14,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450.0,100.0,10,Low,1
262,2021-10-14,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925.0,75.0,10,Low,1
263,2021-10-14,9433,AL MIRAJ MART,OLD BARA ROASD,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930,72,279.8611111111111,0.0,10,Low,0
263,2021-10-14,9433,AL MIRAJ MART,OLD BARA ROASD,1760,DEEN'S MOZARELLA 200GM,22425,0,3,0,1035,72,311.4583333333333,0.0,10,Low,0
263,2021-10-14,9433,AL MIRAJ MART,OLD BARA ROASD,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,3,0,1110,72,334.02777777777777,0.0,10,Low,0
263,2021-10-14,9433,AL MIRAJ MART,OLD BARA ROASD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885,80,295.0,0.0,10,Low,0
264,2021-10-14,2361,DASH MART,OL;D BARA ROAD,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930,72,279.8611111111111,0.0,10,Low,0
264,2021-10-14,2361,DASH MART,OL;D BARA ROAD,1760,DEEN'S MOZARELLA 200GM,22425,0,3,0,1035,72,311.4583333333333,0.0,10,Low,0
264,2021-10-14,2361,DASH MART,OL;D BARA ROAD,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,3,0,1110,72,334.02777777777777,0.0,10,Low,0
264,2021-10-14,2361,DASH MART,OL;D BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885,80,295.0,0.0,10,Low,0
265,2021-10-14,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620,72,279.8611111111111,0.0,10,Low,0
265,2021-10-14,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,8,0,2360,80,295.0,0.0,10,Low,0
266,2021-10-14,2034,ALYANZ SUPER STORE,Askari 6,1758,DEEN'S CHEDDAR 200GM,20150,0,2,18,602,72,279.8611111111111,9.0,10,Low,1
266,2021-10-14,2034,ALYANZ SUPER STORE,Askari 6,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,3,33,1077,72,334.02777777777777,11.0,10,Low,1
267,2021-10-14,2085,JAN'S PHARMACY,Askari 6,1758,DEEN'S CHEDDAR 200GM,20150,0,4,0,1240,72,279.8611111111111,0.0,10,Low,0
267,2021-10-14,2085,JAN'S PHARMACY,Askari 6,1763,DEEN'S SLICE CHEESE 200GM,23600,0,4,0,1180,80,295.0,0.0,10,Low,0
268,2021-10-14,2007,FAISAL STORE,Yousaf Zai Market,1760,DEEN'S MOZARELLA 200GM,22425,0,6,0,2070,72,311.4583333333333,0.0,10,Low,0
268,2021-10-14,2007,FAISAL STORE,Yousaf Zai Market,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,53,1717,80,295.0,8.833333333333334,10,Low,1
269,2021-10-14,2043,GUL SUPER STORE,University Town,1760,DEEN'S MOZARELLA 200GM,22425,0,6,103,1967,72,311.4583333333333,17.166666666666668,10,Low,1
269,2021-10-14,2043,GUL SUPER STORE,University Town,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,6,111,2109,72,334.02777777777777,18.5,10,Low,1
269,2021-10-14,2043,GUL SUPER STORE,University Town,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,88,1682,80,295.0,14.666666666666666,10,Low,1
270,2021-10-15,2100,MR MART,NASIR BAGH ROAD,1758,DEEN'S CHEDDAR 200GM,20150,0,4,0,1240,72,279.8611111111111,0.0,10,Low,0
270,2021-10-15,2100,MR MART,NASIR BAGH ROAD,1760,DEEN'S MOZARELLA 200GM,22425,0,6,0,2070,72,311.4583333333333,0.0,10,Low,0
270,2021-10-15,2100,MR MART,NASIR BAGH ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,0,1770,80,295.0,0.0,10,Low,0
271,2021-10-15,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930,72,279.8611111111111,0.0,10,Low,0
271,2021-10-15,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1760,DEEN'S MOZARELLA 200GM,22425,0,3,0,1035,72,311.4583333333333,0.0,10,Low,0
271,2021-10-15,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,3,0,1110,72,334.02777777777777,0.0,10,Low,0
271,2021-10-15,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885,80,295.0,0.0,10,Low,0
272,2021-10-15,3403,7 SEAZ S S,KHYBER SUPER MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620,72,279.8611111111111,0.0,10,Low,0
272,2021-10-15,3403,7 SEAZ S S,KHYBER SUPER MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,2,80,610,72,311.4583333333333,40.0,10,Low,1
272,2021-10-15,3403,7 SEAZ S S,KHYBER SUPER MARKET,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740,72,334.02777777777777,0.0,10,Low,0
272,2021-10-15,3403,7 SEAZ S S,KHYBER SUPER MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590,80,295.0,0.0,10,Low,0
273,2021-10-15,2186,HAMDAN BAKERS,SADADR FAWARA CHOWK,1760,DEEN'S MOZARELLA 200GM,22425,0,4,0,1380,72,311.4583333333333,0.0,10,Low,0
274,2021-10-15,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450.0,100.0,10,Low,1
274,2021-10-15,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925.0,75.0,10,Low,1
274,2021-10-15,2159,SNACK FOOD CAFE,ZANGAL MARKET,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,1,0,900,16,900.0,0.0,10,Low,0
275,2021-10-15,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450.0,100.0,10,Low,1
275,2021-10-15,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925.0,75.0,10,Low,1
276,2021-10-15,9931,CADIT COLLEGE SHERKHAN,SWABI,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,4,100,7600,10,1925.0,25.0,10,Low,1
277,2021-10-16,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,4,400,5400,10,1450.0,100.0,10,Low,1
277,2021-10-16,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,4,300,7400,10,1925.0,75.0,10,Low,1
278,2021-10-16,9030,CAFE 24,RASHAQAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,8,0,11600,10,1450.0,0.0,10,Low,0
278,2021-10-16,9030,CAFE 24,RASHAQAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,4,0,7700,10,1925.0,0.0,10,Low,0
279,2021-10-16,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,3,300,4050,10,1450.0,100.0,10,Low,1
279,2021-10-16,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,3,225,5550,10,1925.0,75.0,10,Low,1
280,2021-10-16,9931,CADIT COLLEGE SHERKHAN,SWABI,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,50,3800,10,1925.0,25.0,10,Low,1
281,2021-10-16,2051,MIAN FAWAD SHAH,SWABI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,1,100,1350,10,1450.0,100.0,10,Low,1
282,2021-10-16,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,1,100,1350,10,1450.0,100.0,10,Low,1
282,2021-10-16,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,1,75,1850,10,1925.0,75.0,10,Low,1
283,2021-10-16,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450.0,100.0,10,Low,1
283,2021-10-16,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925.0,75.0,10,Low,1
284,2021-10-18,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1758,DEEN'S CHEDDAR 200GM,20150,0,6,88,1772,72,279.8611111111111,14.666666666666666,10,Low,1
284,2021-10-18,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,6,111,2109,72,334.02777777777777,18.5,10,Low,1
284,2021-10-18,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,88,1682,80,295.0,14.666666666666666,10,Low,1
285,2021-10-18,6511,USMAN GENERAL STORE,FAQERA ABAD,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,2,60,1740,16,900.0,30.0,10,Low,1
286,2021-10-18,2056,PESHAWRI G/S,Warsak Road,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620,72,279.8611111111111,0.0,10,Low,0
286,2021-10-18,2056,PESHAWRI G/S,Warsak Road,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690,72,311.4583333333333,0.0,10,Low,0
286,2021-10-18,2056,PESHAWRI G/S,Warsak Road,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590,80,295.0,0.0,10,Low,0
287,2021-10-18,2005,SEVEN ELEVEN,Yousaf Zai Market,1760,DEEN'S MOZARELLA 200GM,22425,0,6,0,2070,72,311.4583333333333,0.0,10,Low,0
287,2021-10-18,2005,SEVEN ELEVEN,Yousaf Zai Market,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,3,0,1110,72,334.02777777777777,0.0,10,Low,0
287,2021-10-18,2005,SEVEN ELEVEN,Yousaf Zai Market,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,0,1770,80,295.0,0.0,10,Low,0
288,2021-10-18,9296,WARSAK MALL,WARSAK ROAD,1760,DEEN'S MOZARELLA 200GM,22425,0,2,20,670,72,311.4583333333333,10.0,10,Low,1
288,2021-10-18,9296,WARSAK MALL,WARSAK ROAD,1758,DEEN'S CHEDDAR 200GM,20150,0,1,11,299,72,279.8611111111111,11.0,10,Low,1
288,2021-10-18,9296,WARSAK MALL,WARSAK ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,17,573,80,295.0,8.5,10,Low,1
289,2021-10-18,9417,GULNAWAZ,WARSAK ROAD,1760,DEEN'S MOZARELLA 200GM,22425,0,3,0,1035,72,311.4583333333333,0.0,10,Low,0
290,2021-10-18,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450.0,100.0,10,Low,1
290,2021-10-18,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925.0,75.0,10,Low,1
